"","lake_date_time","nvehiclesFishing","nWIfishing","notes","heavyWind","heavyRain","heavyClouds","lakeID","date","time"
"1092","LL_2019-06-29_13:18",0,0,"Arrival",0,0,0,"LL","2019-06-29","13:18"
"1093","LL_2019-06-29_14:00",0,0,NA,0,0,0,"LL","2019-06-29","14:00"
"1094","LL_2019-06-29_15:00",0,0,NA,0,0,0,"LL","2019-06-29","15:00"
"1095","LL_2019-06-29_16:00",0,0,NA,0,0,0,"LL","2019-06-29","16:00"
"1096","LL_2019-06-29_17:00",0,0,NA,0,0,0,"LL","2019-06-29","17:00"
"1097","LL_2019-06-29_18:00",0,0,NA,0,0,0,"LL","2019-06-29","18:00"
"1098","LL_2019-06-29_19:00",0,0,NA,0,0,0,"LL","2019-06-29","19:00"
"1099","LL_2019-06-29_20:00",0,0,NA,0,0,0,"LL","2019-06-29","20:00"
"1100","LL_2019-06-29_21:00",0,0,NA,0,0,0,"LL","2019-06-29","21:00"
"1101","LL_2019-06-29_21:30",0,0,"depart",0,0,0,"LL","2019-06-29","21:30"
"1102","LL_2019-07-08_05:30",0,0,"arrival",0,0,0,"LL","2019-07-08","05:30"
"1103","LL_2019-07-08_06:00",0,0,NA,0,0,0,"LL","2019-07-08","06:00"
"1104","LL_2019-07-08_07:00",0,0,NA,0,0,0,"LL","2019-07-08","07:00"
"1105","LL_2019-07-08_08:00",0,0,NA,0,0,0,"LL","2019-07-08","08:00"
"1106","LL_2019-07-08_09:00",0,0,NA,0,0,0,"LL","2019-07-08","09:00"
"1107","LL_2019-07-08_10:00",0,0,NA,0,0,0,"LL","2019-07-08","10:00"
"1108","LL_2019-07-08_11:00",0,0,NA,0,0,0,"LL","2019-07-08","11:00"
"1109","LL_2019-07-08_12:00",0,0,NA,0,0,0,"LL","2019-07-08","12:00"
"1110","LL_2019-07-08_13:00",0,0,NA,0,0,0,"LL","2019-07-08","13:00"
"1111","LL_2019-07-08_13:30",0,0,"depart",0,0,0,"LL","2019-07-08","13:30"
"1112","LT_2019-06-23_05:28",0,0,"arrival. Cloudy",0,0,0,"LT","2019-06-23","05:28"
"1113","LT_2019-06-23_06:00",0,0,NA,0,0,0,"LT","2019-06-23","06:00"
"1114","LT_2019-06-23_07:00",1,1,NA,0,0,0,"LT","2019-06-23","07:00"
"1115","LT_2019-06-23_08:00",2,2,NA,0,0,0,"LT","2019-06-23","08:00"
"1116","LT_2019-06-23_09:00",2,2,NA,0,0,0,"LT","2019-06-23","09:00"
"1117","LT_2019-06-23_10:00",2,2,NA,0,0,0,"LT","2019-06-23","10:00"
"1118","LT_2019-06-23_11:00",2,2,NA,0,0,0,"LT","2019-06-23","11:00"
"1119","LT_2019-06-23_12:00",1,1,NA,0,0,0,"LT","2019-06-23","12:00"
"1120","LT_2019-06-23_13:00",1,1,NA,0,0,0,"LT","2019-06-23","13:00"
"1121","LT_2019-06-23_13:30",1,1,"depart",0,0,0,"LT","2019-06-23","13:30"
"1122","LT_2019-07-02_13:12",2,2,"arrival",0,0,0,"LT","2019-07-02","13:12"
"1123","LT_2019-07-02_14:00",1,1,"1 non-angling vehicle",0,0,0,"LT","2019-07-02","14:00"
"1124","LT_2019-07-02_15:00",1,1,"2 non-angling vehicles",0,0,0,"LT","2019-07-02","15:00"
"1125","LT_2019-07-02_16:00",1,1,"2 non-angling vehicles",0,0,0,"LT","2019-07-02","16:00"
"1126","LT_2019-07-02_17:00",4,3,"2 non-angling vehicles",0,0,0,"LT","2019-07-02","17:00"
"1127","LT_2019-07-02_18:00",2,2,NA,0,0,0,"LT","2019-07-02","18:00"
"1128","LT_2019-07-02_19:00",1,1,NA,0,0,0,"LT","2019-07-02","19:00"
"1129","LT_2019-07-02_20:00",1,1,NA,0,0,0,"LT","2019-07-02","20:00"
"1130","LT_2019-07-02_21:00",0,0,NA,0,0,0,"LT","2019-07-02","21:00"
"1131","LT_2019-07-02_21:30",0,0,"Depart",0,0,0,"LT","2019-07-02","21:30"
"1132","LT_2019-07-13_13:27",1,1,"truck in launch whitecaps",0,0,0,"LT","2019-07-13","13:27"
"1133","LT_2019-07-13_14:00",1,1,"one WI car. Truck delivering rental pontoon to car.",0,0,0,"LT","2019-07-13","14:00"
"1134","LT_2019-07-13_15:00",2,1,NA,0,0,0,"LT","2019-07-13","15:00"
"1135","LT_2019-07-13_16:00",2,1,NA,0,0,0,"LT","2019-07-13","16:00"
"1136","LT_2019-07-13_17:00",0,0,NA,0,0,0,"LT","2019-07-13","17:00"
"1137","LT_2019-07-13_18:00",1,1,NA,0,0,0,"LT","2019-07-13","18:00"
"1138","LT_2019-07-13_19:00",0,0,NA,0,0,0,"LT","2019-07-13","19:00"
"1139","LT_2019-07-13_20:00",1,1,NA,0,0,0,"LT","2019-07-13","20:00"
"1140","LT_2019-07-13_21:00",2,2,NA,0,0,0,"LT","2019-07-13","21:00"
"1141","LT_2019-07-13_21:30",1,1,"Depart",0,0,0,"LT","2019-07-13","21:30"
"1142","LT_2019-08-15_05:24",0,0,"arrive",0,0,0,"LT","2019-08-15","05:24"
"1143","LT_2019-08-15_06:00",0,0,NA,0,0,0,"LT","2019-08-15","06:00"
"1144","LT_2019-08-15_07:00",0,0,NA,0,0,0,"LT","2019-08-15","07:00"
"1145","LT_2019-08-15_08:00",1,1,NA,0,0,0,"LT","2019-08-15","08:00"
"1146","LT_2019-08-15_09:00",1,1,NA,0,0,0,"LT","2019-08-15","09:00"
"1147","LT_2019-08-15_10:00",1,1,NA,0,0,0,"LT","2019-08-15","10:00"
"1148","LT_2019-08-15_11:00",1,1,NA,0,0,0,"LT","2019-08-15","11:00"
"1149","LT_2019-08-15_12:00",2,2,NA,0,0,0,"LT","2019-08-15","12:00"
"1150","LT_2019-08-15_13:00",2,1,"Illinois",0,0,0,"LT","2019-08-15","13:00"
"1151","LT_2019-08-15_13:30",0,0,"Depart",0,0,0,"LT","2019-08-15","13:30"
"1152","LV_2019-06-02_13:45",3,2,"Arrival count",0,0,0,"LV","2019-06-02","13:45"
"1153","LV_2019-06-02_14:00",4,3,"1 trailer at launch dropping off boat. Sheet 1: no fishing",0,0,0,"LV","2019-06-02","14:00"
"1154","LV_2019-06-02_15:00",4,3,NA,0,0,0,"LV","2019-06-02","15:00"
"1155","LV_2019-06-02_16:00",4,3,NA,0,0,0,"LV","2019-06-02","16:00"
"1156","LV_2019-06-02_17:15",4,4,NA,0,0,0,"LV","2019-06-02","17:15"
"1157","LV_2019-06-02_19:00",6,6,NA,0,0,0,"LV","2019-06-02","19:00"
"1158","LV_2019-06-02_21:00",1,1,NA,0,0,0,"LV","2019-06-02","21:00"
"1159","LV_2019-06-08_05:30",2,2,"Arivial count; its cold =(",0,0,0,"LV","2019-06-08","05:30"
"1160","LV_2019-06-08_06:00",3,3,NA,0,0,0,"LV","2019-06-08","06:00"
"1161","LV_2019-06-08_07:00",8,8,"one truck in launch",0,0,0,"LV","2019-06-08","07:00"
"1162","LV_2019-06-08_08:00",9,9,"one truck in launch",0,0,0,"LV","2019-06-08","08:00"
"1163","LV_2019-06-08_09:00",11,11,"one truck in launch",0,0,0,"LV","2019-06-08","09:00"
"1164","LV_2019-06-08_10:00",12,11,"One truck @bunch leaving",0,0,0,"LV","2019-06-08","10:00"
"1165","LV_2019-06-08_11:00",10,8,"Hot!!!! 1 truck at launch",0,0,0,"LV","2019-06-08","11:00"
"1166","LV_2019-06-08_12:00",9,7,NA,0,0,0,"LV","2019-06-08","12:00"
"1167","LV_2019-06-08_13:00",6,5,"Clean boats; clean waters; car here",0,0,0,"LV","2019-06-08","13:00"
"1168","LV_2019-06-08_13:30",6,5,"Departure; 1 truck prepping to leave; one with canoe; no trailer",0,0,0,"LV","2019-06-08","13:30"
"1169","LV_2019-08-05_05:25",0,0,"arrive",0,0,0,"LV","2019-08-05","05:25"
"1170","LV_2019-08-05_06:00",0,0,NA,0,0,0,"LV","2019-08-05","06:00"
"1171","LV_2019-08-05_07:00",0,0,NA,0,0,0,"LV","2019-08-05","07:00"
"1172","LV_2019-08-05_08:00",0,0,NA,0,0,0,"LV","2019-08-05","08:00"
"1173","LV_2019-08-05_09:00",1,0,"vehicle arrived as count began",0,0,0,"LV","2019-08-05","09:00"
"1174","LV_2019-08-05_10:00",2,1,"1 additional WI car CB/CW",0,0,0,"LV","2019-08-05","10:00"
"1175","LV_2019-08-05_11:00",1,1,"CB/CW here",0,0,0,"LV","2019-08-05","11:00"
"1176","LV_2019-08-05_12:00",1,1,"CB/CW here",0,0,0,"LV","2019-08-05","12:00"
"1177","LV_2019-08-05_13:00",0,0,"Thunderstorm in progress; CB/CW here",1,1,1,"LV","2019-08-05","13:00"
"1178","LV_2019-08-05_13:30",0,0,"depart; rain continues",0,0,1,"LV","2019-08-05","13:30"
"1179","LV_2019-08-12_13:16",2,2,"arrive. 2 additional trucks with trailers leaving; plates unknown",0,0,0,"LV","2019-08-12","13:16"
"1180","LV_2019-08-12_14:00",1,1,"hauled out interviewing",0,0,0,"LV","2019-08-12","14:00"
"1181","LV_2019-08-12_15:00",1,1,NA,0,0,0,"LV","2019-08-12","15:00"
"1182","LV_2019-08-12_16:00",2,2,NA,0,0,0,"LV","2019-08-12","16:00"
"1183","LV_2019-08-12_17:00",3,3,NA,0,0,0,"LV","2019-08-12","17:00"
"1184","LV_2019-08-12_18:00",3,3,NA,0,0,0,"LV","2019-08-12","18:00"
"1185","LV_2019-08-12_19:00",1,1,NA,0,0,0,"LV","2019-08-12","19:00"
"1186","LV_2019-08-12_20:00",0,0,"steady rain but not heavy",0,0,0,"LV","2019-08-12","20:00"
"1187","LV_2019-08-12_21:00",0,0,"steady rain but not heavy",0,0,0,"LV","2019-08-12","21:00"
"1188","LV_2019-08-12_21:30",0,0,"steady rain but not heavy",0,0,0,"LV","2019-08-12","21:30"
"1189","NH_2019-05-26_06:20",0,0,"Clear: sunny: no wind",0,0,0,"NH","2019-05-26","06:20"
"1190","NH_2019-05-26_07:00",1,0,"Georgia",0,0,0,"NH","2019-05-26","07:00"
"1191","NH_2019-05-26_08:00",1,0,NA,0,0,0,"NH","2019-05-26","08:00"
"1192","NH_2019-05-26_09:00",1,0,"1 non-angling vehicle",0,0,0,"NH","2019-05-26","09:00"
"1193","NH_2019-05-26_10:00",0,0,"1 WI vehicle",0,0,0,"NH","2019-05-26","10:00"
"1194","NH_2019-05-26_12:49",1,1,"2 non-angler cars",0,0,0,"NH","2019-05-26","12:49"
"1195","NH_2019-05-26_13:00",1,1,"2 WI non-anglers",0,0,0,"NH","2019-05-26","13:00"
"1196","NH_2019-05-26_13:30",0,0,"1 motorcycle",0,0,0,"NH","2019-05-26","13:30"
"1197","NH_2019-05-28_13:26",0,0,"overcast: cool",0,0,0,"NH","2019-05-28","13:26"
"1198","NH_2019-05-28_14:00",0,0,NA,0,0,0,"NH","2019-05-28","14:00"
"1199","NH_2019-05-28_15:00",0,0,NA,0,0,0,"NH","2019-05-28","15:00"
"1200","NH_2019-05-28_16:00",0,0,NA,0,0,0,"NH","2019-05-28","16:00"
"1201","NH_2019-05-28_17:00",0,0,NA,0,0,0,"NH","2019-05-28","17:00"
"1202","NH_2019-05-28_18:00",0,0,NA,0,0,0,"NH","2019-05-28","18:00"
"1203","NH_2019-05-28_19:00",0,0,NA,0,0,0,"NH","2019-05-28","19:00"
"1204","NH_2019-05-28_20:00",0,0,NA,0,0,0,"NH","2019-05-28","20:00"
"1205","NH_2019-05-28_21:00",0,0,NA,0,0,0,"NH","2019-05-28","21:00"
"1206","NH_2019-05-28_21:30",0,0,NA,0,0,0,"NH","2019-05-28","21:30"
"1207","NH_2019-06-21_05:16",0,0,"Arrival count: chilly",0,0,0,"NH","2019-06-21","05:16"
"1208","NH_2019-06-21_06:00",0,0,NA,0,0,0,"NH","2019-06-21","06:00"
"1209","NH_2019-06-21_07:00",0,0,NA,0,0,0,"NH","2019-06-21","07:00"
"1210","NH_2019-06-21_08:00",0,0,"warming up",0,0,0,"NH","2019-06-21","08:00"
"1211","NH_2019-06-21_09:00",0,0,NA,0,0,0,"NH","2019-06-21","09:00"
"1212","NH_2019-06-21_10:00",0,0,"warming up",0,0,0,"NH","2019-06-21","10:00"
"1213","NH_2019-06-21_11:00",0,0,NA,0,0,0,"NH","2019-06-21","11:00"
"1214","NH_2019-06-21_12:00",0,0,"10/10 hot!",0,0,0,"NH","2019-06-21","12:00"
"1215","NH_2019-06-21_13:00",0,0,"2 WI vehicles bringin dogs to beach",0,0,0,"NH","2019-06-21","13:00"
"1216","NH_2019-06-21_13:30",0,0,"2 WI vehicles bringing dogs to beach. Departure count",0,0,0,"NH","2019-06-21","13:30"
"1217","NH_2019-07-13_13:30",1,1,"arrival;no trailer using park;3 wi and 1 virginia",0,0,0,"NH","2019-07-13","13:30"
"1218","NH_2019-07-13_14:00",1,1,"no trailer using park;3 wi and 1 virginia",0,0,0,"NH","2019-07-13","14:00"
"1219","NH_2019-07-13_15:00",0,0,"3WI;1utah;1virgnia at park",0,0,0,"NH","2019-07-13","15:00"
"1220","NH_2019-07-13_16:00",0,0,"5WI;1MN;1Utah at park",0,0,0,"NH","2019-07-13","16:00"
"1221","NH_2019-07-13_17:00",0,0,"6WI;1MN at park",0,0,0,"NH","2019-07-13","17:00"
"1222","NH_2019-07-13_18:00",1,1,"4WI at park",0,0,0,"NH","2019-07-13","18:00"
"1223","NH_2019-07-13_19:00",0,0,"1WI super nice fam",0,0,0,"NH","2019-07-13","19:00"
"1224","NH_2019-07-13_20:00",0,0,NA,0,0,0,"NH","2019-07-13","20:00"
"1225","NH_2019-07-13_21:00",0,0,NA,0,0,0,"NH","2019-07-13","21:00"
"1226","NH_2019-07-13_21:30",0,0,"depature",0,0,0,"NH","2019-07-13","21:30"
"1227","PK_2019-05-22_05:52",0,0,"Arrival count. Overcast and chilly. Windy with scattered light rain. Light rain: fairly gusty",0,0,0,"PK","2019-05-22","05:52"
"1228","PK_2019-05-22_06:00",0,0,"Light rain: fairly gusty",0,0,0,"PK","2019-05-22","06:00"
"1229","PK_2019-05-22_07:00",0,0,"Light rain: fairly gusty",0,0,0,"PK","2019-05-22","07:00"
"1230","PK_2019-05-22_08:00",0,0,"Light rain: fairly gusty",0,0,0,"PK","2019-05-22","08:00"
"1231","PK_2019-05-22_09:00",0,0,"Light rain: fairly gusty",0,0,0,"PK","2019-05-22","09:00"
"1232","PK_2019-05-22_10:00",0,0,"Light rain: fairly gusty",0,0,0,"PK","2019-05-22","10:00"
"1233","PK_2019-05-22_11:00",0,0,"Light rain: fairly gusty",0,0,0,"PK","2019-05-22","11:00"
"1234","PK_2019-05-22_12:00",0,0,"Light rain: fairly gusty",0,0,0,"PK","2019-05-22","12:00"
"1235","PK_2019-05-22_13:00",0,0,"Light rain: fairly gusty",0,0,0,"PK","2019-05-22","13:00"
"1236","PK_2019-05-22_13:43",0,0,"Departure count",0,0,0,"PK","2019-05-22","13:43"
"1237","PK_2019-06-01_13:22",2,2,"Arival Count: Sunny and Warm",0,0,0,"PK","2019-06-01","13:22"
"1238","PK_2019-06-01_14:00",3,3,NA,0,0,0,"PK","2019-06-01","14:00"
"1239","PK_2019-06-01_15:00",3,3,"Sunny",0,0,0,"PK","2019-06-01","15:00"
"1240","PK_2019-06-01_16:00",4,4,NA,0,0,0,"PK","2019-06-01","16:00"
"1241","PK_2019-06-01_17:00",4,4,NA,0,0,0,"PK","2019-06-01","17:00"
"1242","PK_2019-06-01_18:00",2,2,NA,0,0,0,"PK","2019-06-01","18:00"
"1243","PK_2019-06-01_19:00",0,0,NA,NA,NA,NA,"PK","2019-06-01","19:00"
"1244","PK_2019-06-01_20:00",0,0,NA,NA,NA,NA,"PK","2019-06-01","20:00"
"1245","PK_2019-06-01_21:00",0,0,NA,NA,NA,NA,"PK","2019-06-01","21:00"
"1246","PK_2019-06-01_21:30",0,0,"Final count",NA,NA,NA,"PK","2019-06-01","21:30"
"1247","PK_2019-06-07_05:30",0,0,"Arrival count",0,0,0,"PK","2019-06-07","05:30"
"1248","PK_2019-06-07_06:00",0,0,NA,0,0,0,"PK","2019-06-07","06:00"
"1249","PK_2019-06-07_07:00",0,0,NA,0,0,0,"PK","2019-06-07","07:00"
"1250","PK_2019-06-07_08:00",0,0,NA,0,0,0,"PK","2019-06-07","08:00"
"1251","PK_2019-06-07_09:00",2,2,NA,0,0,0,"PK","2019-06-07","09:00"
"1252","PK_2019-06-07_10:00",1,1,NA,0,0,0,"PK","2019-06-07","10:00"
"1253","PK_2019-06-07_11:00",2,1,NA,0,0,0,"PK","2019-06-07","11:00"
"1254","PK_2019-06-07_12:00",2,1,NA,0,0,0,"PK","2019-06-07","12:00"
"1255","PK_2019-06-07_13:00",2,1,NA,0,0,0,"PK","2019-06-07","13:00"
"1256","PK_2019-06-07_13:30",3,2,"Departure count",0,0,0,"PK","2019-06-07","13:30"
"1257","PK_2019-06-30_13:20",0,0,"arrival",0,0,0,"PK","2019-06-30","13:20"
"1258","PK_2019-06-30_14:00",0,0,"overcast",0,0,0,"PK","2019-06-30","14:00"
"1259","PK_2019-06-30_15:00",0,0,"overcast",0,0,0,"PK","2019-06-30","15:00"
"1260","PK_2019-06-30_16:00",0,0,"overcast",0,0,0,"PK","2019-06-30","16:00"
"1261","PK_2019-06-30_17:00",1,1,"overcast",0,0,0,"PK","2019-06-30","17:00"
"1262","PK_2019-06-30_18:00",2,2,"overcast",0,0,0,"PK","2019-06-30","18:00"
"1263","PK_2019-06-30_19:00",2,2,"overcast",0,0,0,"PK","2019-06-30","19:00"
"1264","PK_2019-06-30_20:00",1,1,"overcast",0,0,0,"PK","2019-06-30","20:00"
"1265","PK_2019-06-30_21:30",0,0,"depart",0,0,0,"PK","2019-06-30","21:30"
"1266","PN_2019-06-10_05:30",0,0,"Windy - no white caps",0,0,0,"PN","2019-06-10","05:30"
"1267","PN_2019-06-10_06:00",0,0,"Windy but not heavy",0,0,0,"PN","2019-06-10","06:00"
"1268","PN_2019-06-10_07:00",0,0,NA,0,0,0,"PN","2019-06-10","07:00"
"1269","PN_2019-06-10_08:10",2,2,"Whitecaps forming",1,0,0,"PN","2019-06-10","08:10"
"1270","PN_2019-06-10_09:05",2,2,"Whitecaps forming",1,0,0,"PN","2019-06-10","09:05"
"1271","PN_2019-06-10_10:10",4,4,"Whitecaps",1,0,0,"PN","2019-06-10","10:10"
"1272","PN_2019-06-10_11:14",2,2,"Whitecaps",1,0,0,"PN","2019-06-10","11:14"
"1273","PN_2019-06-10_12:00",2,2,"Whitecaps",1,0,0,"PN","2019-06-10","12:00"
"1274","PN_2019-06-10_13:56",3,3,NA,0,0,0,"PN","2019-06-10","13:56"
"1275","PN_2019-07-03_13:24",2,2,"arrival;pontoon leaving; sunny hawt!",0,0,0,"PN","2019-07-03","13:24"
"1276","PN_2019-07-03_14:00",1,1,NA,0,0,0,"PN","2019-07-03","14:00"
"1277","PN_2019-07-03_15:00",0,0,"Boat left; two people relaxing at launch",0,0,0,"PN","2019-07-03","15:00"
"1278","PN_2019-07-03_16:00",0,0,"five people brought dogs swimming",0,0,0,"PN","2019-07-03","16:00"
"1279","PN_2019-07-03_17:00",0,0,NA,0,0,0,"PN","2019-07-03","17:00"
"1280","PN_2019-07-03_18:00",3,3,NA,0,0,0,"PN","2019-07-03","18:00"
"1281","PN_2019-07-03_19:00",3,3,NA,0,0,0,"PN","2019-07-03","19:00"
"1282","PN_2019-07-03_20:00",2,2,NA,0,0,0,"PN","2019-07-03","20:00"
"1283","PN_2019-07-03_21:00",2,2,"two non-fishing vehicles",0,0,0,"PN","2019-07-03","21:00"
"1284","PN_2019-07-03_21:30",0,0,NA,0,0,0,"PN","2019-07-03","21:30"
"1285","PN_2019-07-28_13:25",1,1,"arrival",0,0,0,"PN","2019-07-28","13:25"
"1286","PN_2019-07-28_14:00",1,1,NA,0,0,0,"PN","2019-07-28","14:00"
"1287","PN_2019-07-28_15:00",2,2,NA,0,0,0,"PN","2019-07-28","15:00"
"1288","PN_2019-07-28_16:00",0,0,"clouded up",0,0,0,"PN","2019-07-28","16:00"
"1289","PN_2019-07-28_17:00",0,0,"light rain/drizzle",0,0,0,"PN","2019-07-28","17:00"
"1290","PN_2019-07-28_18:00",1,1,"light rain/drizzle",0,0,0,"PN","2019-07-28","18:00"
"1291","PN_2019-07-28_19:00",0,0,NA,0,0,0,"PN","2019-07-28","19:00"
"1292","PN_2019-07-28_20:00",0,0,NA,0,0,0,"PN","2019-07-28","20:00"
"1293","PN_2019-07-28_21:00",0,0,NA,0,0,0,"PN","2019-07-28","21:00"
"1294","PN_2019-07-28_21:30",0,0,"depart",0,0,0,"PN","2019-07-28","21:30"
"1295","PN_2019-08-03_05:35",0,0,"arrive",0,0,0,"PN","2019-08-03","05:35"
"1296","PN_2019-08-03_06:00",0,0,NA,0,0,0,"PN","2019-08-03","06:00"
"1297","PN_2019-08-03_07:00",1,1,NA,0,0,0,"PN","2019-08-03","07:00"
"1298","PN_2019-08-03_08:00",1,1,NA,0,0,0,"PN","2019-08-03","08:00"
"1299","PN_2019-08-03_09:00",2,2,NA,0,0,0,"PN","2019-08-03","09:00"
"1300","PN_2019-08-03_10:00",1,1,NA,0,0,0,"PN","2019-08-03","10:00"
"1301","PN_2019-08-03_11:00",1,1,NA,0,0,0,"PN","2019-08-03","11:00"
"1302","PN_2019-08-03_12:00",2,2,NA,0,0,0,"PN","2019-08-03","12:00"
"1303","PN_2019-08-03_13:00",1,1,"storm blew past lake. Some sprinkles and white caps",0,0,1,"PN","2019-08-03","13:00"
"1304","PN_2019-08-03_13:30",1,1,"depart",0,0,1,"PN","2019-08-03","13:30"
"1305","PT_2019-06-04_13:30",0,0,"arrival count; sunny warm",0,0,0,"PT","2019-06-04","13:30"
"1306","PT_2019-06-04_14:00",1,0,NA,0,0,0,"PT","2019-06-04","14:00"
"1307","PT_2019-06-04_15:00",1,0,NA,0,0,0,"PT","2019-06-04","15:00"
"1308","PT_2019-06-04_16:00",1,0,NA,0,0,0,"PT","2019-06-04","16:00"
"1309","PT_2019-06-04_17:00",1,0,NA,0,0,0,"PT","2019-06-04","17:00"
"1310","PT_2019-06-04_18:00",0,0,NA,0,0,0,"PT","2019-06-04","18:00"
"1311","PT_2019-06-04_19:00",0,0,NA,0,0,0,"PT","2019-06-04","19:00"
"1312","PT_2019-06-04_20:00",0,0,NA,0,0,0,"PT","2019-06-04","20:00"
"1313","PT_2019-06-04_21:00",0,0,NA,0,0,0,"PT","2019-06-04","21:00"
"1314","PT_2019-06-04_21:30",0,0,"leaving count",0,0,0,"PT","2019-06-04","21:30"
"1315","PT_2019-06-07_05:30",0,0,"arrival",0,0,0,"PT","2019-06-07","05:30"
"1316","PT_2019-06-07_06:00",0,0,NA,0,0,0,"PT","2019-06-07","06:00"
"1317","PT_2019-06-07_07:00",0,0,NA,0,0,0,"PT","2019-06-07","07:00"
"1318","PT_2019-06-07_08:00",0,0,NA,0,0,0,"PT","2019-06-07","08:00"
"1319","PT_2019-06-07_09:00",0,0,NA,0,0,0,"PT","2019-06-07","09:00"
"1320","PT_2019-06-07_10:00",1,0,NA,0,0,0,"PT","2019-06-07","10:00"
"1321","PT_2019-06-07_11:00",1,0,NA,0,0,0,"PT","2019-06-07","11:00"
"1322","PT_2019-06-07_12:00",1,0,NA,0,0,0,"PT","2019-06-07","12:00"
"1323","PT_2019-06-07_13:00",1,0,NA,0,0,0,"PT","2019-06-07","13:00"
"1324","PT_2019-06-07_13:52",1,0,"departure",0,0,0,"PT","2019-06-07","13:52"
"1325","PT_2019-06-23_05:30",0,0,"Arivial; overcast. Very difficult launch.",0,0,0,"PT","2019-06-23","05:30"
"1326","PT_2019-06-23_06:00",0,0,"started to drizzle",0,0,0,"PT","2019-06-23","06:00"
"1327","PT_2019-06-23_07:00",0,0,NA,0,0,0,"PT","2019-06-23","07:00"
"1328","PT_2019-06-23_08:00",0,0,NA,0,0,0,"PT","2019-06-23","08:00"
"1329","PT_2019-06-23_09:00",0,0,NA,0,0,0,"PT","2019-06-23","09:00"
"1330","PT_2019-06-23_10:00",0,0,NA,0,0,0,"PT","2019-06-23","10:00"
"1331","PT_2019-06-23_11:00",0,0,NA,0,0,0,"PT","2019-06-23","11:00"
"1332","PT_2019-06-23_12:00",0,0,NA,0,0,0,"PT","2019-06-23","12:00"
"1333","PT_2019-06-23_13:00",0,0,NA,0,0,0,"PT","2019-06-23","13:00"
"1334","PT_2019-06-23_13:30",0,0,"Depart",0,0,0,"PT","2019-06-23","13:30"
"1335","PT_2019-06-29_13:45",1,1,"arrival",0,0,0,"PT","2019-06-29","13:45"
"1336","PT_2019-06-29_14:00",1,1,NA,0,0,0,"PT","2019-06-29","14:00"
"1337","PT_2019-06-29_15:00",2,2,"car parked in the truck turn around",0,0,0,"PT","2019-06-29","15:00"
"1338","PT_2019-06-29_16:00",0,0,NA,0,0,0,"PT","2019-06-29","16:00"
"1339","PT_2019-06-29_17:00",0,0,NA,0,0,0,"PT","2019-06-29","17:00"
"1340","PT_2019-06-29_18:00",0,0,NA,0,0,0,"PT","2019-06-29","18:00"
"1341","PT_2019-06-29_19:00",0,0,NA,0,0,0,"PT","2019-06-29","19:00"
"1342","PT_2019-06-29_20:00",0,0,"getting to be quite buggy",0,0,0,"PT","2019-06-29","20:00"
"1343","PT_2019-06-29_21:00",0,0,NA,0,0,0,"PT","2019-06-29","21:00"
"1344","PT_2019-06-29_21:30",0,0,"depart",0,0,0,"PT","2019-06-29","21:30"
"1345","SA_2019-07-09_05:28",0,0,"arrival",0,0,0,"SA","2019-07-09","05:28"
"1346","SA_2019-07-09_06:00",0,0,NA,0,0,0,"SA","2019-07-09","06:00"
"1347","SA_2019-07-09_07:00",0,0,NA,0,0,0,"SA","2019-07-09","07:00"
"1348","SA_2019-07-09_08:00",0,0,NA,0,0,0,"SA","2019-07-09","08:00"
"1349","SA_2019-07-09_09:00",0,0,NA,0,0,0,"SA","2019-07-09","09:00"
"1350","SA_2019-07-09_10:00",1,1,NA,0,0,0,"SA","2019-07-09","10:00"
"1351","SA_2019-07-09_11:00",1,1,NA,0,0,0,"SA","2019-07-09","11:00"
"1352","SA_2019-07-09_12:00",0,0,NA,0,0,0,"SA","2019-07-09","12:00"
"1353","SA_2019-07-09_13:00",0,0,NA,0,0,0,"SA","2019-07-09","13:00"
"1354","SA_2019-07-09_13:30",0,0,"Depart",0,0,0,"SA","2019-07-09","13:30"
"1355","SA_2019-07-14_13:25",2,2,"arrival",0,0,0,"SA","2019-07-14","13:25"
"1356","SA_2019-07-14_14:00",2,2,NA,0,0,0,"SA","2019-07-14","14:00"
"1357","SA_2019-07-14_15:00",1,1,"truck left with inflatable raft",0,0,0,"SA","2019-07-14","15:00"
"1358","SA_2019-07-14_16:00",1,1,NA,0,0,0,"SA","2019-07-14","16:00"
"1359","SA_2019-07-14_17:00",1,1,NA,0,0,0,"SA","2019-07-14","17:00"
"1360","SA_2019-07-14_18:00",1,1,"few clouds rolling in",0,0,0,"SA","2019-07-14","18:00"
"1361","SA_2019-07-14_19:00",1,1,NA,0,0,0,"SA","2019-07-14","19:00"
"1362","SA_2019-07-14_20:00",1,1,NA,0,0,0,"SA","2019-07-14","20:00"
"1363","SA_2019-07-14_21:00",1,1,NA,0,0,0,"SA","2019-07-14","21:00"
"1364","SA_2019-07-14_21:30",1,1,"depature",0,0,0,"SA","2019-07-14","21:30"
"1365","SA_2019-08-13_13:25",0,0,"arrive; 1 lonely boat parked here",0,0,0,"SA","2019-08-13","13:25"
"1366","SA_2019-08-13_14:00",0,0,NA,0,0,0,"SA","2019-08-13","14:00"
"1367","SA_2019-08-13_15:00",0,0,NA,0,0,0,"SA","2019-08-13","15:00"
"1368","SA_2019-08-13_16:00",1,1,NA,0,0,0,"SA","2019-08-13","16:00"
