"","sampleID","date","lakeID","site","time","siteID","projectID","notes","totalNonTrailers","totalInStateNonTrailers","totalBoats","boatsFishing","shoreAnglers","heavyWind","heavyRain","heavyClouds","enteredBy","collectedBy","totalTrailers","totalInStateTrailers"
"500","SV_boatLaunch_20200701_09:46_covidCreel.Instantaneous",20200701,"SV","boatLaunch","09:46:00","SV_boatLaunch","covidCreel.Instantaneous",NA,4,2,1,1,0,0,0,0,"AT","ML",0,0
"501","SV_boatLaunch_20200702_13:24_covidCreel.Instantaneous",20200702,"SV","boatLaunch","13:24:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"502","SV_boatLaunch_20200703_15:48_covidCreel.Instantaneous",20200703,"SV","boatLaunch","15:48:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",0,0
"503","SV_boatLaunch_20200706_10:53_covidCreel.Instantaneous",20200706,"SV","boatLaunch","10:53:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"504","SV_boatLaunch_20200708_14:17_covidCreel.Instantaneous",20200708,"SV","boatLaunch","14:17:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",1,1
"505","SV_boatLaunch_20200713_13:32_covidCreel.Instantaneous",20200713,"SV","boatLaunch","13:32:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","KR",0,0
"506","SV_boatLaunch_20200720_08:23_covidCreel.Instantaneous",20200720,"SV","boatLaunch","08:23:00","SV_boatLaunch","covidCreel.Instantaneous","clear skies, chilly",0,0,0,0,0,0,0,0,"AT","KR",0,0
"507","SV_boatLaunch_20200727_12:18_covidCreel.Instantaneous",20200727,"SV","boatLaunch","12:18:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","KR",0,0
"508","SV_boatLaunch_20200728_15:07_covidCreel.Instantaneous",20200728,"SV","boatLaunch","15:07:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",0,0
"509","SV_boatLaunch_20200731_09:43_covidCreel.Instantaneous",20200731,"SV","boatLaunch","09:43:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"510","SV_boatLaunch_20200803_09:31_covidCreel.Instantaneous",20200803,"SV","boatLaunch","09:31:00","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","KR",0,0
"511","SV_boatLaunch_20200810_11:13_covidCreel.Instantaneous",20200810,"SV","boatLaunch","11:13:00","SV_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","BS",2,2
"512","SV_boatLaunch_20200811_08:32_covidCreel.Instantaneous",20200811,"SV","boatLaunch","08:32:00","SV_boatLaunch","covidCreel.Instantaneous","Sunny and nice out",0,0,0,0,0,0,0,0,"AT","KR",0,0
"513","TO_boatLaunch_20200613_10:49_covidCreel.Instantaneous",20200613,"TO","boatLaunch","10:49:00","TO_boatLaunch","covidCreel.Instantaneous","sunny",0,0,0,0,0,0,0,0,"AT","BZ, LZ",0,0
"514","TO_boatLaunch_20200619_14:00_covidCreel.Instantaneous",20200619,"TO","boatLaunch","14:00:00","TO_boatLaunch","covidCreel.Instantaneous","raining off and on, and 66 degrees",1,1,0,0,0,0,0,0,"AT","ML",1,1
"515","TO_boatLaunch_20200625_12:47_covidCreel.Instantaneous",20200625,"TO","boatLaunch","12:47:00","TO_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"516","TO_boatLaunch_20200626_11:38_covidCreel.Instantaneous",20200626,"TO","boatLaunch","11:38:00","TO_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",1,1
"517","TO_boatLaunch_20200704_07:37_covidCreel.Instantaneous",20200704,"TO","boatLaunch","07:37:00","TO_boatLaunch","covidCreel.Instantaneous","holiday",0,0,0,0,0,0,0,0,"AT","LZ",0,0
"518","TO_boatLaunch_20200716_10:09_covidCreel.Instantaneous",20200716,"TO","boatLaunch","10:09:00","TO_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,1,0,0,0,0,"AT","LZ and BZ",0,0
"519","TO_boatLaunch_20200717_10:57_covidCreel.Instantaneous",20200717,"TO","boatLaunch","10:57:00","TO_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,1,0,0,0,0,"AT","BS",0,0
"520","TO_boatLaunch_20200729_13:31_covidCreel.Instantaneous",20200729,"TO","boatLaunch","13:31:00","TO_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",0,0
"521","TO_boatLaunch_20200730_09:17_covidCreel.Instantaneous",20200730,"TO","boatLaunch","09:17:00","TO_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",0,0
"522","TO_boatLaunch_20200811_13:39_covidCreel.Instantaneous",20200811,"TO","boatLaunch","13:39:00","TO_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","KR",0,0
"523","UG_boatLaunch_20200621_10:08_covidCreel.Instantaneous",20200621,"UG","boatLaunch","10:08:00","UG_boatLaunch","covidCreel.Instantaneous",NA,3,3,3,3,2,0,0,0,"AT","ML",6,5
"524","UG_boatLaunch_20200622_14:15_covidCreel.Instantaneous",20200622,"UG","boatLaunch","14:15:00","UG_boatLaunch","covidCreel.Instantaneous",NA,1,1,3,3,0,0,0,0,"AT","BS",5,3
"525","UG_boatLaunch_20200625_15:23_covidCreel.Instantaneous",20200625,"UG","boatLaunch","15:23:00","UG_boatLaunch","covidCreel.Instantaneous",NA,1,1,3,3,0,0,0,0,"AT","LZ",4,4
"526","UG_boatLaunch_20200629_14:30_covidCreel.Instantaneous",20200629,"UG","boatLaunch","14:30:00","UG_boatLaunch","covidCreel.Instantaneous","windy",1,1,2,2,0,0,0,0,"AT","BS",1,1
"527","UG_boatLaunch_20200702_09:25_covidCreel.Instantaneous",20200702,"UG","boatLaunch","09:25:00","UG_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",1,1
"528","UG_boatLaunch_20200704_10:09_covidCreel.Instantaneous",20200704,"UG","boatLaunch","10:09:00","UG_boatLaunch","covidCreel.Instantaneous","holiday",2,2,1,1,0,0,0,0,"AT","LZ",3,3
"529","UG_boatLaunch_20200706_14:12_covidCreel.Instantaneous",20200706,"UG","boatLaunch","14:12:00","UG_boatLaunch","covidCreel.Instantaneous",NA,1,1,2,2,0,0,0,0,"AT","BS",3,2
"530","UG_boatLaunch_20200713_07:31_covidCreel.Instantaneous",20200713,"UG","boatLaunch","07:31:00","UG_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,2,0,0,0,0,"AT","KR",2,2
"531","UG_boatLaunch_20200716_11:02_covidCreel.Instantaneous",20200716,"UG","boatLaunch","11:02:00","UG_boatLaunch","covidCreel.Instantaneous",NA,0,0,3,3,0,0,0,0,"AT","LZ and BZ",4,2
"532","UG_boatLaunch_20200717_13:42_covidCreel.Instantaneous",20200717,"UG","boatLaunch","13:42:00","UG_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","BS",2,2
"533","UG_boatLaunch_20200727_08:00_covidCreel.Instantaneous",20200727,"UG","boatLaunch","08:00:00","UG_boatLaunch","covidCreel.Instantaneous","trailer with no vehicle present, was not counted",0,0,0,0,0,0,0,0,"AT","KR",1,1
"534","UG_boatLaunch_20200729_16:01_covidCreel.Instantaneous",20200729,"UG","boatLaunch","16:01:00","UG_boatLaunch","covidCreel.Instantaneous","one trailer with no car",0,0,0,0,0,0,0,0,"AT","ML",2,2
"535","UG_boatLaunch_20200730_11:57_covidCreel.Instantaneous",20200730,"UG","boatLaunch","11:57:00","UG_boatLaunch","covidCreel.Instantaneous",NA,2,2,0,0,0,0,0,0,"AT","ML",0,0
"536","UG_boatLaunch_20200813_09:49_covidCreel.Instantaneous",20200813,"UG","boatLaunch","09:49:00","UG_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","BS",0,0
"537","WB_boatLaunch_20200621_07:37_covidCreel.Instantaneous",20200621,"WB","boatLaunch","07:37:00","WB_boatLaunch","covidCreel.Instantaneous","sunny and 61 degrees",0,0,0,0,0,0,0,0,"AT","ML",0,0
"538","WB_boatLaunch_20200625_13:36_covidCreel.Instantaneous",20200625,"WB","boatLaunch","13:36:00","WB_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"539","WB_boatLaunch_20200626_12:22_covidCreel.Instantaneous",20200626,"WB","boatLaunch","12:22:00","WB_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"540","WB_boatLaunch_20200702_07:52_covidCreel.Instantaneous",20200702,"WB","boatLaunch","07:52:00","WB_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"541","WB_boatLaunch_20200704_08:18_covidCreel.Instantaneous",20200704,"WB","boatLaunch","08:18:00","WB_boatLaunch","covidCreel.Instantaneous","holiday",0,0,0,0,0,0,0,0,"AT","LZ",0,0
"542","WB_boatLaunch_20200717_11:55_covidCreel.Instantaneous",20200717,"WB","boatLaunch","11:55:00","WB_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","BS",0,0
"543","WB_boatLaunch_20200729_14:18_covidCreel.Instantaneous",20200729,"WB","boatLaunch","14:18:00","WB_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",0,0
"544","WB_boatLaunch_20200730_10:43_covidCreel.Instantaneous",20200730,"WB","boatLaunch","10:43:00","WB_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",0,0
"545","WB_boatLaunch_20200811_14:26_covidCreel.Instantaneous",20200811,"WB","boatLaunch","14:26:00","WB_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","KR",1,1
"546","WB_boatLaunch_20200813_08:15_covidCreel.Instantaneous",20200813,"WB","boatLaunch","08:15:00","WB_boatLaunch","covidCreel.Instantaneous","Raining",0,0,0,0,0,0,0,0,"AT","BS",0,0
"547","WC_boatLaunch_20200622_17:57_covidCreel.Instantaneous",20200622,"WC","boatLaunch","17:57:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","BS",1,1
"548","WC_boatLaunch_20200623_11:40_covidCreel.Instantaneous",20200623,"WC","boatLaunch","11:40:00","WC_boatLaunch","covidCreel.Instantaneous","skipped Oxbow because of road closure",0,0,1,1,0,0,0,0,"AT","KR",1,1
"549","WC_boatLaunch_20200625_17:35_covidCreel.Instantaneous",20200625,"WC","boatLaunch","17:35:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",1,1
"550","WC_boatLaunch_20200629_16:59_covidCreel.Instantaneous",20200629,"WC","boatLaunch","16:59:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,3,1,0,0,0,0,"AT","BS",1,0
"551","WC_boatLaunch_20200630_10:15_covidCreel.Instantaneous",20200630,"WC","boatLaunch","10:15:00","WC_boatLaunch","covidCreel.Instantaneous","clear, sunny",0,0,0,0,0,0,0,0,"AT","KR",1,1
"552","WC_boatLaunch_20200701_06:41_covidCreel.Instantaneous",20200701,"WC","boatLaunch","06:41:00","WC_boatLaunch","covidCreel.Instantaneous","sunny, 69 degrees",0,0,1,1,0,0,0,0,"AT","ML",1,1
"553","WC_boatLaunch_20200702_11:34_covidCreel.Instantaneous",20200702,"WC","boatLaunch","11:34:00","WC_boatLaunch","covidCreel.Instantaneous",NA,1,1,2,1,0,0,0,0,"AT","LZ",2,2
"554","WC_boatLaunch_20200703_14:01_covidCreel.Instantaneous",20200703,"WC","boatLaunch","14:01:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",1,1
"555","WC_boatLaunch_20200704_12:10_covidCreel.Instantaneous",20200704,"WC","boatLaunch","12:10:00","WC_boatLaunch","covidCreel.Instantaneous","holiday",0,0,2,2,0,0,0,0,"AT","LZ",3,2
"556","WC_boatLaunch_20200706_09:18_covidCreel.Instantaneous",20200706,"WC","boatLaunch","09:18:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",2,1
"557","WC_boatLaunch_20200706_16:38_covidCreel.Instantaneous",20200706,"WC","boatLaunch","16:38:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,0,0,0,0,0,"AT","BS",1,1
"558","WC_boatLaunch_20200708_12:49_covidCreel.Instantaneous",20200708,"WC","boatLaunch","12:49:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",1,1
"559","WC_boatLaunch_20200712_10:43_covidCreel.Instantaneous",20200712,"WC","boatLaunch","10:43:00","WC_boatLaunch","covidCreel.Instantaneous","sunny",0,0,2,2,0,0,0,0,"AT","LZ and BZ",2,2
"560","WC_boatLaunch_20200713_10:10_covidCreel.Instantaneous",20200713,"WC","boatLaunch","10:10:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,2,0,0,0,0,"AT","KR",1,0
"561","WC_boatLaunch_20200727_10:29_covidCreel.Instantaneous",20200727,"WC","boatLaunch","10:29:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","KR",4,4
"562","WC_boatLaunch_20200728_13:40_covidCreel.Instantaneous",20200728,"WC","boatLaunch","13:40:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",1,1
"563","WC_boatLaunch_20200729_17:39_covidCreel.Instantaneous",20200729,"WC","boatLaunch","17:39:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",1,1
"564","WC_boatLaunch_20200731_08:10_covidCreel.Instantaneous",20200731,"WC","boatLaunch","08:10:00","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,2,0,0,0,0,"AT","LZ",2,0
"565","WC_boatLaunch_20200810_08:45_covidCreel.Instantaneous",20200810,"WC","boatLaunch","08:45:00","WC_boatLaunch","covidCreel.Instantaneous","Raining",0,0,0,0,0,0,0,0,"AT","BS",0,0
"566","WC_boatLaunch_20200813_11:55_covidCreel.Instantaneous",20200813,"WC","boatLaunch","11:55:00","WC_boatLaunch","covidCreel.Instantaneous",NA,1,0,4,4,0,0,0,0,"AT","BS",5,1
"567","WN_boatLaunch_20200621_10:46_covidCreel.Instantaneous",20200621,"WN","boatLaunch","10:46:00","WN_boatLaunch","covidCreel.Instantaneous","sunny, 70 degrees",0,0,0,0,0,0,0,0,"AT","ML",1,1
"568","WN_boatLaunch_20200622_14:55_covidCreel.Instantaneous",20200622,"WN","boatLaunch","14:55:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","BS",0,0
"569","WN_boatLaunch_20200623_09:18_covidCreel.Instantaneous",20200623,"WN","boatLaunch","09:18:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","KR",0,0
"570","WN_boatLaunch_20200625_15:50_covidCreel.Instantaneous",20200625,"WN","boatLaunch","15:50:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"571","WN_boatLaunch_20200629_14:55_covidCreel.Instantaneous",20200629,"WN","boatLaunch","14:55:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","BS",0,0
"572","WN_boatLaunch_20200702_09:53_covidCreel.Instantaneous",20200702,"WN","boatLaunch","09:53:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",1,1
"573","WN_boatLaunch_20200704_10:35_covidCreel.Instantaneous",20200704,"WN","boatLaunch","10:35:00","WN_boatLaunch","covidCreel.Instantaneous","holiday",0,0,0,0,0,0,0,0,"AT","LZ",1,1
"574","WN_boatLaunch_20200706_14:47_covidCreel.Instantaneous",20200706,"WN","boatLaunch","14:47:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","BS",0,0
"575","WN_boatLaunch_20200713_08:10_covidCreel.Instantaneous",20200713,"WN","boatLaunch","08:10:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","KR",0,0
"576","WN_boatLaunch_20200717_14:06_covidCreel.Instantaneous",20200717,"WN","boatLaunch","14:06:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","BS",1,1
"577","WN_boatLaunch_20200727_08:28_covidCreel.Instantaneous",20200727,"WN","boatLaunch","08:28:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","KR",0,0
"578","WN_boatLaunch_20200729_16:22_covidCreel.Instantaneous",20200729,"WN","boatLaunch","16:22:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",0,0
"579","WN_boatLaunch_20200730_12:16_covidCreel.Instantaneous",20200730,"WN","boatLaunch","12:16:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","ML",0,0
"580","WN_boatLaunch_20200731_06:42_covidCreel.Instantaneous",20200731,"WN","boatLaunch","06:42:00","WN_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"581","WN_boatLaunch_20200813_10:15_covidCreel.Instantaneous",20200813,"WN","boatLaunch","10:15:00","WN_boatLaunch","covidCreel.Instantaneous",NA,1,0,3,1,0,0,0,0,"AT","BS",2,0
"582","WS_boatLaunch_20200613_10:12_covidCreel.Instantaneous",20200613,"WS","boatLaunch","10:12:00","WS_boatLaunch","covidCreel.Instantaneous","sunny, all boats were kayaks",1,1,3,0,0,0,0,0,"AT","BZ, LZ",1,0
"583","WS_boatLaunch_20200619_13:09_covidCreel.Instantaneous",20200619,"WS","boatLaunch","13:09:00","WS_boatLaunch","covidCreel.Instantaneous","raining off and on, and 66 degrees",1,1,1,1,0,0,0,0,"AT","ML",1,1
"584","WS_boatLaunch_20200625_12:04_covidCreel.Instantaneous",20200625,"WS","boatLaunch","12:04:00","WS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"585","WS_boatLaunch_20200626_11:03_covidCreel.Instantaneous",20200626,"WS","boatLaunch","11:03:00","WS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"586","WS_boatLaunch_20200704_07:03_covidCreel.Instantaneous",20200704,"WS","boatLaunch","07:03:00","WS_boatLaunch","covidCreel.Instantaneous","holiday",0,0,0,0,0,0,0,0,"AT","LZ",0,0
"587","WS_boatLaunch_20200706_14:53_covidCreel.Instantaneous",20200706,"WS","boatLaunch","14:53:00","WS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"588","WS_boatLaunch_20200708_18:03_covidCreel.Instantaneous",20200708,"WS","boatLaunch","18:03:00","WS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"589","WS_boatLaunch_20200716_09:32_covidCreel.Instantaneous",20200716,"WS","boatLaunch","09:32:00","WS_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","LZ and BZ",1,1
"590","WS_boatLaunch_20200717_10:07_covidCreel.Instantaneous",20200717,"WS","boatLaunch","10:07:00","WS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","BS",0,0
"591","WS_boatLaunch_20200729_12:53_covidCreel.Instantaneous",20200729,"WS","boatLaunch","12:53:00","WS_boatLaunch","covidCreel.Instantaneous",NA,2,2,1,0,0,0,0,0,"AT","ML",2,2
"592","WS_boatLaunch_20200730_08:43_covidCreel.Instantaneous",20200730,"WS","boatLaunch","08:43:00","WS_boatLaunch","covidCreel.Instantaneous",NA,2,2,1,1,0,0,0,0,"AT","ML",2,2
"593","WS_boatLaunch_20200811_12:56_covidCreel.Instantaneous",20200811,"WS","boatLaunch","12:56:00","WS_boatLaunch","covidCreel.Instantaneous",NA,1,1,0,0,0,0,0,0,"AT","KR",0,0
"594","LL_boatLaunch_20200707_08:44_covidCreel.Instantaneous",20200707,"LL","boatLaunch","08:44","LL_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"595","OB_boatLaunch_20200707_09:06_covidCreel.Instantaneous",20200707,"OB","boatLaunch","09:06","OB_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"596","WC_boatLaunch_20200707_09:18_covidCreel.Instantaneous",20200707,"WC","boatLaunch","09:18","WC_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",2,1
"597","BK_boatLaunch_20200707_09:39_covidCreel.Instantaneous",20200707,"BK","boatLaunch","09:39","BK_boatLaunch","covidCreel.Instantaneous",NA,3,3,0,0,0,0,0,0,"AT","LZ",3,2
"598","SA_boatLaunch_20200707_10:18_covidCreel.Instantaneous",20200707,"SA","boatLaunch","10:18","SA_boatLaunch","covidCreel.Instantaneous",NA,3,3,2,2,0,0,0,0,"AT","LZ",1,1
"599","AV_boatLaunch_20200707_10:38_covidCreel.Instantaneous",20200707,"AV","boatLaunch","10:38","AV_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,0,0,0,0,0,"AT","LZ",1,1
"600","SV_boatLaunch_20200707_10:53_covidCreel.Instantaneous",20200707,"SV","boatLaunch","10:53","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"601","DS_boatLaunch_20200707_11:12_covidCreel.Instantaneous",20200707,"DS","boatLaunch","11:12","DS_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,1,0,0,0,0,"AT","LZ",2,2
"602","LH_boatLaunch_20200707_11:26_covidCreel.Instantaneous",20200707,"LH","boatLaunch","11:26","LH_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"603","PN_boatLaunch_20200707_11:35_covidCreel.Instantaneous",20200707,"PN","boatLaunch","11:35","PN_boatLaunch","covidCreel.Instantaneous",NA,1,1,2,0,0,0,0,0,"AT","LZ",0,0
"604","SM_boatLaunch_20200707_11:54_covidCreel.Instantaneous",20200707,"SM","boatLaunch","11:54","SM_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",0,0
"605","HT_boatLaunch_20200707_12:11_covidCreel.Instantaneous",20200707,"HT","boatLaunch","12:11","HT_boatLaunch","covidCreel.Instantaneous",NA,2,2,2,1,0,0,0,0,"AT","LZ",0,0
"606","BOT_boatLaunch_20200707_12:23_covidCreel.Instantaneous",20200707,"BOT","boatLaunch","12:23","BOT_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,1,0,0,0,0,"AT","LZ",3,1
"607","MS_boatLaunch_20200707_12:41_covidCreel.Instantaneous",20200707,"MS","boatLaunch","12:41","MS_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",1,0
"608","PK_boatLaunch_20200707_12:48_covidCreel.Instantaneous",20200707,"PK","boatLaunch","12:48","PK_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",1,1
"609","FD_boatLaunch_20200707_13:11_covidCreel.Instantaneous",20200707,"FD","boatLaunch","13:11","FD_boatLaunch","covidCreel.Instantaneous",NA,1,1,2,2,0,0,0,0,"AT","LZ",4,3
"610","LT_boatLaunch_20200707_13:21_covidCreel.Instantaneous",20200707,"LT","boatLaunch","13:21","LT_boatLaunch","covidCreel.Instantaneous",NA,0,0,5,3,0,0,0,0,"AT","LZ",1,1
"611","LV_boatLaunch_20200707_13:37_covidCreel.Instantaneous",20200707,"LV","boatLaunch","13:37","LV_boatLaunch","covidCreel.Instantaneous",NA,1,1,3,3,0,0,0,0,"AT","LZ",1,1
"612","ER_boatLaunch_20200707_13:52_covidCreel.Instantaneous",20200707,"ER","boatLaunch","13:52","ER_boatLaunch","covidCreel.Instantaneous",NA,1,1,2,2,0,0,0,0,"AT","LZ",2,2
"613","AR_boatLaunch_20200707_14:05_covidCreel.Instantaneous",20200707,"AR","boatLaunch","14:05","AR_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,1,0,0,0,0,"AT","LZ",2,0
"614","BY_boatLaunch_20200707_14:10_covidCreel.Instantaneous",20200707,"BY","boatLaunch","14:10","BY_boatLaunch","covidCreel.Instantaneous",NA,0,0,2,1,0,0,0,0,"AT","LZ",1,0
"615","JS_boatLaunch_20200707_14:26_covidCreel.Instantaneous",20200707,"JS","boatLaunch","14:26","JS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"616","WS_boatLaunch_20200707_14:53_covidCreel.Instantaneous",20200707,"WS","boatLaunch","14:53","WS_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","LZ",0,0
"617","BK_boatLaunch_20200715_12:00_covidCreel.Instantaneous",20200715,"BK","boatLaunch","12:00","BK_boatLaunch","covidCreel.Instantaneous",NA,6,5,3,1,0,0,0,0,"AT","SB",2,2
"618","SA_boatLaunch_20200715_12:25_covidCreel.Instantaneous",20200715,"SA","boatLaunch","12:25","SA_boatLaunch","covidCreel.Instantaneous",NA,1,1,4,1,0,0,0,0,"AT","SB",0,0
"619","AV_boatLaunch_20200715_12:45_covidCreel.Instantaneous",20200715,"AV","boatLaunch","12:45","AV_boatLaunch","covidCreel.Instantaneous",NA,2,2,3,2,0,0,0,0,"AT","SB",1,1
"620","SV_boatLaunch_20200715_13:05_covidCreel.Instantaneous",20200715,"SV","boatLaunch","13:05","SV_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"621","DS_boatLaunch_20200715_13:25_covidCreel.Instantaneous",20200715,"DS","boatLaunch","13:25","DS_boatLaunch","covidCreel.Instantaneous",NA,1,1,1,0,0,0,0,0,"AT","SB",1,1
"622","LH_boatLaunch_20200715_13:40_covidCreel.Instantaneous",20200715,"LH","boatLaunch","13:40","LH_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",0,0
"623","PN_boatLaunch_20200715_13:50_covidCreel.Instantaneous",20200715,"PN","boatLaunch","13:50","PN_boatLaunch","covidCreel.Instantaneous",NA,0,0,3,0,0,0,0,0,"AT","SB",1,1
"624","SM_boatLaunch_20200715_14:15_covidCreel.Instantaneous",20200715,"SM","boatLaunch","14:15","SM_boatLaunch","covidCreel.Instantaneous",NA,0,0,1,0,0,0,0,0,"AT","SB",0,0
"625","HT_boatLaunch_20200715_14:30_covidCreel.Instantaneous",20200715,"HT","boatLaunch","14:30","HT_boatLaunch","covidCreel.Instantaneous",NA,3,3,1,0,0,0,0,0,"AT","SB",1,1
"626","BOT_boatLaunch_20200715_14:45_covidCreel.Instantaneous",20200715,"BOT","boatLaunch","14:45","BOT_boatLaunch","covidCreel.Instantaneous",NA,0,0,0,0,0,0,0,0,"AT","SB",2,2
